publication_number,patent_citation,publication_date,assignee,title
EP2550403A1,0,0,0,See references of WO2011119025A1
EP2526308A1,0,0,0,See references of WO2011090382A1
EP2551355A1,0,0,0,"MATHIJS ET AL., TOXICOL SCI., vol. 112, no. 2, December 2009 (2009-12-01), pages 374 - 84"
EP2551355A1,0,0,0,"YAMANAKA ET AL., PROTEOMICS., vol. 7, no. 5, March 2007 (2007-03-01), pages 781 - 95"
EP2613697A1,0,0,0,See references of WO2012032183A1
EP2649157A2,0,0,0,See also references of WO2012078036A2
EP2658704B1,0,0,0,0
EP2590754A1,0,0,0,See references of WO2012005574A1
EP2590754B1,0,0,0,0
EP2518159A1,0,0,0,"ABRANCHES, E., SILVA, M., PRADIER, L., SCHULZ, H., HUMMEL, 0., HENRIQUE, D., BEKMAN, E.: ""Neural differentiation of embryonic stem cells in vitro: a road map to neurogenesis in the embryo"", PLOS ONE, vol. 4, 2009, pages E6286,10"
EP2518159A1,0,0,0,"ABU-ABED, S., DOLLE, P., METZGER, D., BECKETT, B., CHAMBON, P., PETKOVICH, M.: ""The retinoic acid-metabolizing enzyme, CYP26A1, is essential for normal hindbrain patterning, vertebral identity, and development of posterior structures"", GENES DEV, vol. 15, 2001, pages 226 - 40"
EP2518159A1,0,0,0,"ALSDORF, R., WYSZYNSKI, D. F.: ""Teratogenicity of sodium valproate"", EXPERT OPIN DRUG SAF, vol. 4, 2005, pages 345 - 53"
EP2518159A1,0,0,0,"BIBEL, M., RICHTER, J., SCHRENK, K, TUCKER, K. L., STAIGER, V., KORTE, M., GOETZ, M., BARDE, Y. A.: ""Differentiation of mouse embryonic stem cells into a defined neuronal lineage"", NAT NEUROSCI, vol. 7, 2004, pages 1003 - 9, XP002334074, DOI: doi:10.1038/nn1301"
EP2518159A1,0,0,0,"BOLSTAD, B. M., IRIZARRY, R. A., ASTRAND, M., SPEED, T. P.: ""A comparison of normalization methods for high density oligonucleotide array data based on variance and bias"", BIOINFORMATICS, vol. 19, 2003, pages 185 - 93, XP008041261, DOI: doi:10.1093/bioinformatics/19.2.185"
EP2518159A1,0,0,0,"BOORSMA, A., FOAT, B. C., VIS, D., KLIS, F., BUSSEMAKER, H. J.: ""T-profiler: scoring the activity of predefined groups of genes using gene expression data"", NUCLEIC ACIDS RES, 2005, pages 33"
EP2518159A1,0,0,0,"BURBACHER, T. M., RODIER, P. M., WEISS, B.: ""Methylmercury developmental neurotoxicity: a comparison of effects in humans and animals"", NEUROTOXICOL TERATO, vol. 12, 1990, pages 191 - 202, XP025487360, DOI: doi:10.1016/0892-0362(90)90091-P"
EP2518159A1,0,0,0,"CECCATELLI, S., DARE, E., MOORS, M.: ""Methylmercury-induced neurotoxicity and apoptosis"", CHEM BIOL INTERACT, vol. 188, 2010, pages 301 - 8, XP027289595"
